what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348858482070
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348858499135
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348858722327
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348858722407
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348858724144
started,bundle,org.eclipse.jdt.junit,3.5.1.r351_v20090708-0800,"org.eclipse.jdt.junit",1348858724388
started,bundle,org.eclipse.wst.common.emf,1.1.301.v200908181930,"org.eclipse.wst.common.emf",1348858724652
started,bundle,org.eclipse.jst.j2ee.core,1.1.301.v200908181930,"org.eclipse.jst.j2ee.core",1348858724653
started,bundle,org.eclipse.jem,2.0.300.v200901272200,"org.eclipse.jem",1348858724662
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v200906151043,"org.eclipse.emf.ecore.xmi",1348858724665
started,bundle,org.eclipse.jst.jee,1.0.201.v200909030330,"org.eclipse.jst.jee",1348858724778
started,bundle,org.eclipse.jpt.core,2.2.1.v200908270220,"org.eclipse.jpt.core",1348858724799
started,bundle,org.eclipse.jpt.eclipselink.core,1.2.0.v200905310000,"org.eclipse.jpt.eclipselink.core",1348858724802
started,bundle,org.eclipse.wst.sse.core,1.1.401.v200909172215,"org.eclipse.wst.sse.core",1348858724830
started,bundle,org.eclipse.wst.common.frameworks.ui,1.1.301.v200908101600,"org.eclipse.wst.common.frameworks.ui",1348858724845
started,bundle,org.eclipse.wst.xml.core,1.1.401.v200908242115,"org.eclipse.wst.xml.core",1348858724848
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.1.301.v200908101600,"org.eclipse.wst.common.emfworkbench.integration",1348858724888
started,bundle,org.eclipse.wst.common.modulecore,1.1.301.v200908101600,"org.eclipse.wst.common.modulecore",1348858724899
started,bundle,org.eclipse.wst.validation,1.2.102.v200905201610,"org.eclipse.wst.validation",1348858724906
started,bundle,org.eclipse.jst.j2ee,1.1.301.v200909030330,"org.eclipse.jst.j2ee",1348858724921
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1348858728895
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348858730316
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348858731701
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348858732135
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348858734212
