what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.common.frameworks,1.1.300.v200904160730,"org.eclipse.wst.common.frameworks",1348864721955
started,bundle,org.eclipse.wst.common.frameworks.ui,1.1.301.v200908101600,"org.eclipse.wst.common.frameworks.ui",1348864721955
started,bundle,org.eclipse.wst.common.modulecore,1.1.301.v200908101600,"org.eclipse.wst.common.modulecore",1348864721956
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.1.v200908111817,"org.eclipse.wst.common.project.facet.core",1348864721956
started,bundle,org.eclipse.wst.jsdt.core,1.0.201.v200908101420,"org.eclipse.wst.jsdt.core",1348864721956
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.100.v200809240707,"org.eclipse.wst.jsdt.manipulation",1348864721957
started,bundle,org.eclipse.wst.jsdt.ui,1.0.200.v200905242047,"org.eclipse.wst.jsdt.ui",1348864721957
started,bundle,org.eclipse.wst.sse.core,1.1.401.v200909172215,"org.eclipse.wst.sse.core",1348864721958
started,bundle,org.eclipse.wst.validation,1.2.102.v200905201610,"org.eclipse.wst.validation",1348864721958
started,bundle,org.eclipse.wst.web,1.1.301.v200909021400,"org.eclipse.wst.web",1348864721960
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.102.v200903070248,"org.eclipse.wst.ws.service.policy.ui",1348864721960
started,bundle,org.eclipse.wst.xml.core,1.1.401.v200908242115,"org.eclipse.wst.xml.core",1348864721961
os,sysinfo,,,"macosx",1348864721964
arch,sysinfo,,,"x86",1348864721964
ws,sysinfo,,,"cocoa",1348864721964
locale,sysinfo,,,"en_US",1348864721964
processors,sysinfo,,,"2",1348864721964
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1348864721964
java.runtime.version,sysinfo,,,"1.6.0_22-b04-307-10M3811",1348864721964
java.specification.name,sysinfo,,,"Java Platform API Specification",1348864721964
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1348864721964
java.specification.version,sysinfo,,,"1.6",1348864721964
java.vendor,sysinfo,,,"Apple Inc.",1348864721964
java.version,sysinfo,,,"1.6.0_22",1348864721964
java.vm.info,sysinfo,,,"mixed mode",1348864721964
