what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348911999316
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348911999808
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1348912001001
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348912007881
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348912009086
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348912009111
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1348912020023
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1348912022446
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348912026425
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348912028682
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348912030570
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348912031284
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348912031782
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1348912033005
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348912097431
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348912137754
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348912185723
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348912194606
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348912206555
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348912229961
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348912241142
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348912243014
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348912344454
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348912346996
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348912347021
