what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348911601389
opened,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1348911651764
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1348911651795
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.0.v200904240436,"org.eclipse.wst.xsl.debug.ui",1348911658234
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348911659277
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348911708148
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348911714346
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348911714392
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348911716178
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348911731175
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348911731548
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348911732065
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1348911733313
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348911746339
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348911748055
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348911748081
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1348911774510
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1348911777615
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348911786542
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348911787994
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348911788459
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348911788974
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1348911790179
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348911811800
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348911815042
