what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348913156956
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348913219120
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348913223694
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348913310116
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348913352552
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348913368161
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348913432479
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348913435655
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348913436159
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348913501302
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348913527037
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348913527473
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348913527994
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348913553789
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348913556377
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348913612368
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348913612750
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348913613242
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348913629978
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348913660706
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348913721465
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348913758326
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348913791248
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348913832544
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348913833735
