what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348912357285
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348912357827
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348912358358
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1348912359616
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348912402500
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348912406680
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348912406705
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1348912602775
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1348912610042
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348912612428
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348912614122
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348912614701
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348912622896
opened,view,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.ui.views.AllMarkersView",1348912626484
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348912628638
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348912676413
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348912691965
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348912775692
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348912780682
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348912810522
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348912980917
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348913015680
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348913102028
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348913129280
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348913149775
