what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348915366305
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348915374865
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348915503825
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348915504227
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348915504750
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348915552183
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348915559620
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348915567617
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348915573796
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348915766861
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348915808357
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348915880374
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348916279842
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348916287106
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348916377985
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348916381702
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348916382378
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348916382914
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348916387467
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1348916445726
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348916445821
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1348916453043
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348916453234
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348916465358
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348916465450
