what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348911815087
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348911826326
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348911828962
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348911830692
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348911832034
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348911833757
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348911834258
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1348911835449
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348911852057
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348911856952
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348911866207
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348911868408
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348911872279
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348911872872
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348911873375
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1348911874563
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348911892780
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348911921499
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348911929744
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348911930336
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348911930823
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1348911932007
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348911947835
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348911985694
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348911998836
