what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348910672933
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348910676402
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348910678014
started,bundle,org.eclipse.mylyn.java.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.java.ui",1348910687840
started,bundle,org.eclipse.pde.api.tools,1.0.101.v20090714,"org.eclipse.pde.api.tools",1348910687961
started,bundle,org.eclipse.pde.api.tools.ui,1.0.101.v20090820,"org.eclipse.pde.api.tools.ui",1348910687965
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348910704461
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348910788674
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348910827276
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348910827385
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348910857747
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348910858270
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348910858760
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1348910863250
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348910883843
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348910894615
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348910986385
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348911031273
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348911041581
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348911061109
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348911081360
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348911095256
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348911096451
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348911096814
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1348911097322
